fecha;departamento;modalidad;fallecidos;heridos
20210627;AYACUCHO;DESPISTE;0;0
20210627;JUNIN;CHOQUE;0;1
20210627;AMAZONAS;CHOQUE;0;1
20210627;SAN MARTIN;CHOQUE;0;3
20210627;AREQUIPA;DESPISTE;0;0
20210627;AREQUIPA;CHOQUE;0;0
20210627;LAMBAYEQUE;DESPISTE;0;0
20210628;LAMBAYEQUE;DESPISTE;0;0
20210628;CUSCO;DESPISTE;0;1
20210628;HUANCAVELICA;DESPISTE;1;1
20210628;LAMBAYEQUE;CHOQUE;1;1
20210628;JUNIN;DESPISTE;0;1
20210628;AYACUCHO;DESPISTE;0;1
20210628;PIURA;ATROPELLO;0;0
20210628;ANCASH;DESPISTE;0;6
20210628;HUANCAVELICA;DESPISTE;0;2
20210628;ANCASH;DESPISTE;0;1
20210628;MADRE DE DIOS;CHOQUE;0;1
20210628;MADRE DE DIOS;CHOQUE;0;1
20210628;ANCASH;DESPISTE;0;1
20210628;CUSCO;CHOQUE;0;1
20210629;LORETO;DESPISTE;0;0
20210629;LIMA;DESPISTE;0;2
20210629;UCAYALI;CHOQUE;0;3
20210629;LIMA;DESPISTE;0;0
20210629;LIMA;DESPISTE;0;2
20210629;PUNO;DESPISTE;0;0
20210629;JUNIN;CHOQUE;0;2
20210629;LIMA;CHOQUE;0;1
20210629;CAJAMARCA;CHOQUE;0;3
20210629;CUSCO;DESPISTE;0;1
20210629;JUNIN;CHOQUE;0;2
20210629;AMAZONAS;DESPISTE;0;2
20210629;AMAZONAS;CHOQUE;0;0
20210629;PUNO;CHOQUE;0;0
20210630;UCAYALI;ATROPELLO;1;0
20210630;LIMA;CHOQUE;1;2
20210630;JUNIN;VOLCADURA;0;0
20210630;LIMA;CHOQUE;0;0
20210630;JUNIN;DESPISTE;0;2
20210630;LIMA;DESPISTE;0;3
20210630;LIMA;VOLCADURA;0;0
20210630;CAJAMARCA;DESPISTE;0;0
20210630;HUANUCO;DESPISTE;0;0
20210630;SAN MARTIN;CHOQUE;0;5
20210701;JUNIN;DESPISTE;0;0
20210701;LIMA;CHOQUE;0;1
20210701;JUNIN;CHOQUE;0;1
20210701;LIMA;CHOQUE;0;3
20210701;ICA;ESPECIAL;0;0
20210701;LIMA;DESPISTE;0;1
20210701;LIMA;DESPISTE;1;0
20210701;LA LIBERTAD;CHOQUE;0;3
20210701;ANCASH;DESPISTE;1;3
20210701;ANCASH;CHOQUE;0;1
20210701;SAN MARTIN;DESPISTE;0;0
20210701;PUNO;CHOQUE;0;0
20210701;PUNO;DESPISTE;0;0
20210702;LA LIBERTAD;CHOQUE;0;2
20210702;LIMA;ATROPELLO;0;0
20210702;JUNIN;DESPISTE;0;0
20210702;LIMA;DESPISTE;0;1
20210702;LIMA;DESPISTE;0;0
20210702;PUNO;DESPISTE;0;2
20210702;ICA;ESPECIAL;0;0
20210702;PUNO;CHOQUE;0;0
20210702;ANCASH;DESPISTE;0;0
20210702;ICA;VOLCADURA;0;1
20210702;HUANUCO;DESPISTE;0;1
20210702;LA LIBERTAD;VOLCADURA;0;0
20210702;AREQUIPA;DESPISTE;0;1
20210702;PIURA;CHOQUE;0;3
20210702;PIURA;ESPECIAL;0;0
20210703;PUNO;CHOQUE;0;1
20210703;MOQUEGUA;CHOQUE;0;12
20210703;LIMA;ESPECIAL;0;0
20210703;LIMA;DESPISTE;0;1
20210703;CUSCO;DESPISTE;1;1
20210703;CAJAMARCA;CHOQUE;0;2
20210703;LIMA;CHOQUE;0;0
20210703;LIMA;CHOQUE;0;1
20210703;HUANCAVELICA;CHOQUE;0;1
20210703;LIMA;CHOQUE;0;2
20210703;CAJAMARCA;CHOQUE;0;1
20210703;LIMA;DESPISTE;0;2
20210703;AREQUIPA;CHOQUE;0;1
20210703;ANCASH;CHOQUE;0;0
20210703;AMAZONAS;CHOQUE;0;4
20210703;ANCASH;DESPISTE;0;0
20210703;ANCASH;DESPISTE;0;2
20210703;LAMBAYEQUE;CHOQUE;1;2
20210703;PIURA;CHOQUE;0;3
20210703;PIURA;CHOQUE;0;3
20210704;CALLAO;DESPISTE;0;1
20210704;LIMA;CHOQUE;0;5
20210704;CAJAMARCA;DESPISTE;0;2
20210704;LIMA;DESPISTE;0;1
20210704;LIMA;DESPISTE;0;8
20210704;LIMA;DESPISTE;0;0
20210704;MOQUEGUA;DESPISTE;0;1
20210704;MADRE DE DIOS;CHOQUE;0;1
20210704;APURIMAC;DESPISTE;0;2
20210704;SAN MARTIN;CHOQUE;0;0
20210704;SAN MARTIN;CHOQUE;0;1
20210704;SAN MARTIN;CHOQUE;0;0
20210704;AREQUIPA;CHOQUE;1;0
20210705;LIMA;DESPISTE;0;0
20210705;LA LIBERTAD;CHOQUE;1;0
20210705;LIMA;DESPISTE;0;0
20210705;LIMA;CHOQUE;0;0
20210705;LIMA;CHOQUE;0;2
20210705;AYACUCHO;CHOQUE;0;1
20210705;APURIMAC;CHOQUE;0;2
20210705;SAN MARTIN;CHOQUE;0;1
20210705;AREQUIPA;ESPECIAL;0;0
20210705;LA LIBERTAD;CHOQUE;0;3
20210706;LIMA;DESPISTE;0;1
20210706;ICA;DESPISTE;0;2
20210706;ANCASH;CHOQUE;0;0
20210706;SAN MARTIN;CHOQUE;0;1
20210706;AREQUIPA;DESPISTE;0;2
20210706;LAMBAYEQUE;CHOQUE;0;0
20210706;AREQUIPA;CHOQUE;0;2
20210707;LIMA;CHOQUE;0;0
20210707;TACNA;CHOQUE;6;16
20210707;LAMBAYEQUE;CHOQUE;0;1
20210707;LIMA;DESPISTE;0;0
20210707;MADRE DE DIOS;CHOQUE;1;0
20210707;APURIMAC;CHOQUE;0;2
20210707;AREQUIPA;DESPISTE;0;0
20210707;LA LIBERTAD;CHOQUE;1;0
20210707;CUSCO;CHOQUE;0;0
20210708;TACNA;DESPISTE;1;4
20210708;MOQUEGUA;CHOQUE;0;0
20210708;PUNO;CHOQUE;0;0
20210708;LIMA;CHOQUE;1;7
20210708;LIMA;DESPISTE;0;0
20210708;LIMA;DESPISTE;0;2
20210708;LIMA;CHOQUE;0;0
20210708;LIMA;DESPISTE;0;0
20210708;JUNIN;DESPISTE;0;0
20210708;LIMA;CHOQUE;0;1
20210708;PASCO;DESPISTE;0;0
20210708;MOQUEGUA;DESPISTE;0;0
20210708;ICA;DESPISTE;0;0
20210708;LA LIBERTAD;CHOQUE;0;0
20210708;SAN MARTIN;CHOQUE;0;3
20210708;AREQUIPA;ESPECIAL;0;0
20210708;CUSCO;CHOQUE;0;0
20210709;JUNIN;ESPECIAL;0;1
20210709;CALLAO;CHOQUE;0;1
20210709;ANCASH;DESPISTE;0;0
20210709;LA LIBERTAD;CHOQUE;0;0
20210709;JUNIN;CHOQUE;0;3
20210709;LIMA;CHOQUE;0;1
20210709;LIMA;DESPISTE;0;4
20210709;AREQUIPA;VOLCADURA;0;0
20210709;LIMA;CHOQUE;0;0
20210709;HUANUCO;CHOQUE;1;0
20210709;LIMA;CHOQUE;0;0
20210709;AREQUIPA;CHOQUE;0;5
20210709;ICA;CHOQUE;1;2
20210709;MOQUEGUA;DESPISTE;0;0
20210709;CUSCO;DESPISTE;0;1
20210709;AMAZONAS;DESPISTE;0;0
20210709;MADRE DE DIOS;CHOQUE;0;2
20210709;MADRE DE DIOS;ATROPELLO;0;5
20210709;LAMBAYEQUE;CHOQUE;0;1
20210709;AREQUIPA;CHOQUE;0;4
20210710;AREQUIPA;DESPISTE;0;2
20210710;JUNIN;CHOQUE;0;1
20210710;JUNIN;CHOQUE;0;1
20210710;LA LIBERTAD;CHOQUE;0;1
20210710;LIMA;DESPISTE;0;2
20210710;ANCASH;ESPECIAL;0;3
20210710;CAJAMARCA;VOLCADURA;0;1
20210710;HUANUCO;CHOQUE;0;0
20210710;LIMA;CHOQUE;1;3
20210710;LIMA;DESPISTE;0;4
20210710;TUMBES;CHOQUE;0;1
20210710;MOQUEGUA;DESPISTE;0;1
20210710;PIURA;ATROPELLO;2;0
20210710;ANCASH;CHOQUE;1;17
20210710;MADRE DE DIOS;DESPISTE;0;2
20210710;SAN MARTIN;CHOQUE;0;2
20210710;CUSCO;CHOQUE;1;0
20210710;PIURA;CHOQUE;0;0
20210710;PUNO;DESPISTE;0;1
20210711;LORETO;DESPISTE;0;1
20210711;AREQUIPA;CHOQUE;0;1
20210711;MOQUEGUA;CHOQUE;0;1
20210711;LIMA;DESPISTE;0;0
20210711;LIMA;DESPISTE;0;0
20210711;JUNIN;CHOQUE;2;0
20210711;LIMA;CHOQUE;0;4
20210711;LAMBAYEQUE;DESPISTE;0;1
20210711;LIMA;CHOQUE;0;3
20210711;PIURA;DESPISTE;0;1
20210711;ANCASH;DESPISTE;0;1
20210711;LA LIBERTAD;DESPISTE;0;0
20210711;APURIMAC;CHOQUE;0;1
20210711;TACNA;CHOQUE;0;2
20210712;HUANCAVELICA;DESPISTE;0;4
20210712;CAJAMARCA;DESPISTE;0;2
20210712;CAJAMARCA;CHOQUE;2;2
20210712;AYACUCHO;DESPISTE;0;0
20210712;AREQUIPA;CHOQUE;2;8
20210712;ICA;CHOQUE;1;0
20210712;AYACUCHO;CHOQUE;0;4
20210712;ANCASH;CHOQUE;1;3
20210712;MADRE DE DIOS;DESPISTE;0;0
20210712;APURIMAC;DESPISTE;0;0
20210712;LA LIBERTAD;CHOQUE;0;1
20210712;AREQUIPA;CHOQUE;0;1
20210712;PUNO;CHOQUE;0;2
20210712;PUNO;DESPISTE;0;0
20210713;LIMA;CHOQUE;0;3
20210713;TACNA;DESPISTE;0;1
20210713;PIURA;CHOQUE;0;2
20210713;JUNIN;DESPISTE;0;1
20210713;MOQUEGUA;DESPISTE;0;0
20210713;CUSCO;CHOQUE;0;1
20210713;PASCO;DESPISTE;0;0
20210713;TUMBES;DESPISTE;0;0
20210713;PUNO;ESPECIAL;0;0
20210713;ICA;DESPISTE;0;2
20210713;SAN MARTIN;DESPISTE;0;2
20210713;AREQUIPA;CHOQUE;0;1
20210713;SAN MARTIN;CHOQUE;0;1
20210713;SAN MARTIN;CHOQUE;0;1
20210713;APURIMAC;DESPISTE;0;5
20210713;AREQUIPA;DESPISTE;0;1
20210713;CUSCO;CHOQUE;0;1
20210713;PUNO;ESPECIAL;0;0
20210713;PUNO;DESPISTE;1;0
20210714;CAJAMARCA;CHOQUE;0;0
20210714;LA LIBERTAD;DESPISTE;0;16
20210714;LIMA;CHOQUE;0;0
20210714;LIMA;ATROPELLO;1;0
20210714;LIMA;DESPISTE;0;1
20210714;AREQUIPA;DESPISTE;0;2
20210714;PUNO;DESPISTE;0;0
20210714;PUNO;DESPISTE;0;0
20210714;MOQUEGUA;CHOQUE;0;0
20210714;ICA;CHOQUE;0;1
20210714;LAMBAYEQUE;DESPISTE;0;0
20210714;AREQUIPA;CHOQUE;0;0
20210715;CAJAMARCA;DESPISTE;0;3
20210715;JUNIN;DESPISTE;0;1
20210715;LORETO;CHOQUE;0;4
20210715;LIMA;CHOQUE;0;2
20210715;SAN MARTIN;CHOQUE;0;1
20210715;ANCASH;CHOQUE;2;1
20210715;AMAZONAS;CHOQUE;0;3
20210715;PUNO;DESPISTE;0;0
20210715;LIMA;CHOQUE;0;2
20210715;HUANUCO;CHOQUE;0;1
20210715;PIURA;DESPISTE;0;2
20210715;APURIMAC;CHOQUE;0;1
20210715;SAN MARTIN;DESPISTE;1;0
20210715;ANCASH;CHOQUE;0;1
20210715;AREQUIPA;CHOQUE;0;2
20210715;AREQUIPA;ESPECIAL;0;0
20210715;AYACUCHO;CHOQUE;0;1
20210715;AREQUIPA;CHOQUE;0;4
20210715;AREQUIPA;DESPISTE;0;0
20210715;MOQUEGUA;DESPISTE;0;1
20210716;PUNO;DESPISTE;2;9
20210716;AREQUIPA;CHOQUE;0;4
20210716;PASCO;CHOQUE;0;0
20210716;LIMA;CHOQUE;0;0
20210716;CAJAMARCA;ATROPELLO;0;1
20210716;PUNO;CHOQUE;0;1
20210716;CUSCO;DESPISTE;0;0
20210716;PUNO;VOLCADURA;0;3
20210717;LORETO;CHOQUE;0;2
20210717;AMAZONAS;CHOQUE;0;1
20210717;LAMBAYEQUE;CHOQUE;0;2
20210717;LIMA;CHOQUE;0;2
20210717;LIMA;CHOQUE;0;1
20210717;PUNO;DESPISTE;0;0
20210717;HUANUCO;CHOQUE;0;2
20210717;SAN MARTIN;CHOQUE;0;0
20210717;APURIMAC;DESPISTE;0;3
20210717;APURIMAC;ESPECIAL;0;0
20210717;LAMBAYEQUE;CHOQUE;0;1
20210717;AREQUIPA;DESPISTE;0;0
20210717;TACNA;DESPISTE;0;1
20210718;LA LIBERTAD;DESPISTE;0;2
20210718;SAN MARTIN;CHOQUE;0;0
20210718;LIMA;DESPISTE;0;0
20210718;LIMA;CHOQUE;0;1
20210718;AREQUIPA;VOLCADURA;0;0
20210718;PUNO;DESPISTE;0;0
20210718;UCAYALI;CHOQUE;0;1
20210718;LA LIBERTAD;DESPISTE;0;0
20210718;LIMA;CHOQUE;0;1
20210718;CAJAMARCA;DESPISTE;0;2
20210718;CUSCO;DESPISTE;0;0
20210718;PIURA;CHOQUE;0;0
20210718;PASCO;DESPISTE;0;1
20210718;CUSCO;CHOQUE;0;1
20210718;MOQUEGUA;DESPISTE;0;2
20210718;ICA;DESPISTE;0;0
20210718;AREQUIPA;DESPISTE;0;0
20210718;TACNA;DESPISTE;0;0
20210718;TACNA;ATROPELLO;1;0
20210719;CAJAMARCA;CHOQUE;0;1
20210719;LA LIBERTAD;DESPISTE;0;1
20210719;LAMBAYEQUE;ESPECIAL;0;0
20210719;JUNIN;CHOQUE;0;1
20210719;AREQUIPA;DESPISTE;0;0
20210719;LIMA;CHOQUE;0;1
20210719;AREQUIPA;DESPISTE;0;3
20210719;LIMA;CHOQUE;0;1
20210719;PASCO;CHOQUE;0;4
20210719;LA LIBERTAD;VOLCADURA;0;1
20210719;CUSCO;DESPISTE;0;0
20210719;AYACUCHO;DESPISTE;0;1
20210719;LA LIBERTAD;DESPISTE;0;4
20210719;SAN MARTIN;CHOQUE;0;0
20210720;PUNO;DESPISTE;0;2
20210720;CAJAMARCA;CHOQUE;0;1
20210720;HUANUCO;DESPISTE;1;0
20210720;LIMA;CHOQUE;0;1
20210720;JUNIN;DESPISTE;0;0
20210720;LIMA;CHOQUE;0;1
20210720;JUNIN;CHOQUE;0;1
20210720;LIMA;CHOQUE;0;0
20210720;LIMA;DESPISTE;0;2
20210720;LIMA;DESPISTE;0;1
20210720;PASCO;DESPISTE;0;0
20210720;ANCASH;DESPISTE;0;0
20210720;PASCO;CHOQUE;0;3
20210720;ICA;CHOQUE;0;0
20210720;PUNO;ATROPELLO;0;1
20210720;SAN MARTIN;DESPISTE;0;5
20210720;APURIMAC;DESPISTE;0;0
20210720;CUSCO;DESPISTE;0;1
20210720;CUSCO;DESPISTE;0;0
20210720;PUNO;DESPISTE;0;1
20210721;LORETO;CHOQUE;0;1
20210721;JUNIN;CHOQUE;0;0
20210721;LIMA;CHOQUE;0;2
20210721;UCAYALI;CHOQUE;0;1
20210721;LIMA;DESPISTE;0;2
20210721;LIMA;CHOQUE;0;0
20210721;LIMA;CHOQUE;0;0
20210721;ICA;CHOQUE;0;1
20210721;ICA;DESPISTE;0;1
20210721;AYACUCHO;DESPISTE;0;1
20210721;ICA;DESPISTE;0;1
20210721;MADRE DE DIOS;ATROPELLO;1;0
20210721;SAN MARTIN;CHOQUE;0;1
20210721;LA LIBERTAD;DESPISTE;0;1
20210721;PIURA;DESPISTE;0;0
20210721;PIURA;CHOQUE;0;2
20210722;CUSCO;DESPISTE;0;0
20210722;UCAYALI;CHOQUE;0;2
20210722;AMAZONAS;DESPISTE;0;0
20210722;AMAZONAS;CHOQUE;0;0
20210722;LIMA;ESPECIAL;0;1
20210722;AREQUIPA;DESPISTE;0;0
20210722;LIMA;DESPISTE;0;0
20210722;LIMA;CHOQUE;0;0
20210722;APURIMAC;DESPISTE;0;0
20210722;MADRE DE DIOS;ATROPELLO;0;1
20210722;APURIMAC;ESPECIAL;2;0
20210722;HUANUCO;CHOQUE;1;0
20210722;LAMBAYEQUE;CHOQUE;0;5
20210722;AREQUIPA;DESPISTE;1;24
20210723;LIMA;DESPISTE;0;2
20210723;LIMA;CHOQUE;0;0
20210723;AREQUIPA;CHOQUE;0;0
20210723;LIMA;CHOQUE;0;3
20210723;PUNO;CHOQUE;1;0
20210723;AREQUIPA;DESPISTE;0;1
20210723;AREQUIPA;CHOQUE;0;0
20210723;LIMA;CHOQUE;0;0
20210723;JUNIN;CHOQUE;0;0
20210723;PASCO;DESPISTE;0;0
20210723;ANCASH;DESPISTE;0;0
20210723;MADRE DE DIOS;CHOQUE;0;4
20210723;ICA;DESPISTE;0;0
20210723;APURIMAC;CHOQUE;0;3
20210723;AREQUIPA;CHOQUE;1;0
20210723;PIURA;DESPISTE;0;2
20210723;PIURA;DESPISTE;0;1
20210723;CUSCO;DESPISTE;0;1
20210724;AREQUIPA;DESPISTE;0;0
20210724;CAJAMARCA;CHOQUE;0;1
20210724;CAJAMARCA;CHOQUE;0;1
20210724;LIMA;CHOQUE;1;1
20210724;JUNIN;CHOQUE;1;0
20210724;CAJAMARCA;CHOQUE;0;0
20210724;LIMA;DESPISTE;0;2
20210724;LIMA;DESPISTE;0;0
20210724;LIMA;DESPISTE;0;0
20210724;JUNIN;DESPISTE;0;0
20210724;LIMA;DESPISTE;0;0
20210724;JUNIN;DESPISTE;0;1
20210724;HUANCAVELICA;CHOQUE;0;1
20210724;PUNO;DESPISTE;0;0
20210724;MADRE DE DIOS;CHOQUE;0;1
20210724;ANCASH;DESPISTE;0;0
20210724;AREQUIPA;DESPISTE;0;1
20210724;AREQUIPA;DESPISTE;0;0
20210724;AREQUIPA;CHOQUE;0;0
20210724;SAN MARTIN;DESPISTE;0;2
20210724;AREQUIPA;ESPECIAL;0;0
20210724;AREQUIPA;CHOQUE;0;1
20210725;PIURA;CHOQUE;0;1
20210725;LORETO;CHOQUE;0;2
20210725;CAJAMARCA;CHOQUE;0;4
20210725;LIMA;CHOQUE;0;0
20210725;LIMA;DESPISTE;0;1
20210725;PIURA;CHOQUE;0;4
20210725;ANCASH;DESPISTE;0;1
20210725;ICA;DESPISTE;0;9
20210725;ANCASH;DESPISTE;0;0
20210725;ICA;CHOQUE;0;1
20210725;SAN MARTIN;CHOQUE;0;2
20210725;APURIMAC;DESPISTE;0;6
20210725;CUSCO;DESPISTE;0;2
20210725;PUNO;CHOQUE;0;2
20210726;ANCASH;CHOQUE;0;1
20210726;JUNIN;DESPISTE;0;0
20210726;LIMA;DESPISTE;0;0
20210726;LIMA;CHOQUE;0;1
20210726;LIMA;ATROPELLO;0;0
20210726;LIMA;DESPISTE;0;0
20210726;LAMBAYEQUE;CHOQUE;0;1
20210726;LIMA;DESPISTE;0;0
20210726;PIURA;DESPISTE;1;0
20210726;JUNIN;ATROPELLO;1;0
20210726;LIMA;DESPISTE;0;0
20210726;LIMA;DESPISTE;0;0
20210726;JUNIN;CHOQUE;0;1
20210726;AYACUCHO;DESPISTE;0;0
20210726;ICA;CHOQUE;0;0
20210726;MADRE DE DIOS;ATROPELLO;0;1
20210726;LA LIBERTAD;DESPISTE;0;2
20210726;AREQUIPA;DESPISTE;0;3
20210726;CUSCO;CHOQUE;0;0
20210726;CUSCO;CHOQUE;0;1
20210727;CAJAMARCA;CHOQUE;0;4
20210727;LIMA;CHOQUE;0;1
20210727;PIURA;DESPISTE;0;0
20210727;LIMA;DESPISTE;0;0
20210727;JUNIN;CHOQUE;2;4
20210727;LIMA;DESPISTE;0;0
20210727;LIMA;DESPISTE;0;0
20210727;LIMA;DESPISTE;0;2
20210727;LIMA;DESPISTE;0;0
20210727;ANCASH;DESPISTE;0;4
20210727;JUNIN;DESPISTE;0;1
20210727;JUNIN;CHOQUE;1;2
20210727;PUNO;DESPISTE;0;2
20210727;PUNO;DESPISTE;0;0
20210727;PUNO;CHOQUE;0;1
20210727;ANCASH;DESPISTE;0;8
20210727;ANCASH;ATROPELLO;1;0
20210727;MOQUEGUA;CHOQUE;0;0
20210727;PUNO;CHOQUE;0;1
20210727;TACNA;CHOQUE;0;6
20210727;TACNA;CHOQUE;0;0
20210727;TACNA;CHOQUE;0;0
20210727;TACNA;DESPISTE;0;0
20210728;LORETO;CHOQUE;0;2
20210728;CAJAMARCA;CHOQUE;0;1
20210728;ANCASH;DESPISTE;0;0
20210728;JUNIN;CHOQUE;0;7
20210728;JUNIN;DESPISTE;1;0
20210728;CAJAMARCA;DESPISTE;0;3
20210728;JUNIN;DESPISTE;0;0
20210728;AREQUIPA;VOLCADURA;0;23
20210728;LIMA;CHOQUE;0;0
20210728;CUSCO;CHOQUE;0;2
20210728;AREQUIPA;DESPISTE;0;0
20210728;LIMA;DESPISTE;0;1
20210728;ANCASH;DESPISTE;0;0
20210728;ANCASH;DESPISTE;0;2
20210728;AREQUIPA;CHOQUE;0;0
20210728;CUSCO;CHOQUE;0;0
20210728;CUSCO;CHOQUE;0;1
20210728;ANCASH;CHOQUE;0;4
20210728;ANCASH;VOLCADURA;0;2
20210728;HUANUCO;CHOQUE;0;5
20210728;MADRE DE DIOS;DESPISTE;0;1
20210728;ANCASH;DESPISTE;0;2
20210728;APURIMAC;DESPISTE;0;3
20210728;AREQUIPA;DESPISTE;0;1
20210728;MOQUEGUA;CHOQUE;0;1
20210728;LIMA;DESPISTE;0;2
20210729;AREQUIPA;DESPISTE;0;0
20210729;JUNIN;DESPISTE;0;0
20210729;LIMA;CHOQUE;0;0
20210729;AYACUCHO;DESPISTE;0;0
20210729;LIMA;CHOQUE;2;2
20210729;LIMA;CHOQUE;0;2
20210729;AREQUIPA;ESPECIAL;0;0
20210729;APURIMAC;CHOQUE;0;3
20210729;MADRE DE DIOS;CHOQUE;0;0
20210729;SAN MARTIN;CHOQUE;0;1
20210729;APURIMAC;CHOQUE;0;0
20210729;APURIMAC;CHOQUE;0;4
20210729;PIURA;CHOQUE;1;0
20210730;AREQUIPA;CHOQUE;0;1
20210730;MOQUEGUA;CHOQUE;0;0
20210730;LAMBAYEQUE;ATROPELLO;1;0
20210730;LAMBAYEQUE;CHOQUE;0;2
20210730;CAJAMARCA;DESPISTE;0;0
20210730;CAJAMARCA;DESPISTE;0;0
20210730;PIURA;DESPISTE;0;0
20210730;AMAZONAS;DESPISTE;0;1
20210730;LA LIBERTAD;CHOQUE;0;1
20210731;JUNIN;DESPISTE;0;1
20210731;AREQUIPA;DESPISTE;0;0
20210731;LAMBAYEQUE;CHOQUE;0;0
20210731;JUNIN;CHOQUE;0;3
20210731;HUANUCO;CHOQUE;0;1
20210731;LIMA;DESPISTE;0;3
20210731;AREQUIPA;DESPISTE;0;0
20210731;ANCASH;CHOQUE;0;5
20210731;MADRE DE DIOS;CHOQUE;0;0
20210731;ICA;CHOQUE;0;0
20210731;LA LIBERTAD;CHOQUE;1;0
20210731;LAMBAYEQUE;ATROPELLO;0;1
20210801;PIURA;ATROPELLO;1;0
20210801;AREQUIPA;CHOQUE;0;2
20210801;CAJAMARCA;DESPISTE;0;0
20210801;CAJAMARCA;DESPISTE;0;1
20210801;LIMA;DESPISTE;0;0
20210801;LORETO;ATROPELLO;0;2
20210801;AREQUIPA;DESPISTE;0;0
20210801;CAJAMARCA;DESPISTE;1;0
20210801;JUNIN;DESPISTE;0;0
20210801;UCAYALI;DESPISTE;1;0
20210801;CAJAMARCA;CHOQUE;0;1
20210801;LAMBAYEQUE;CHOQUE;0;1
20210801;JUNIN;DESPISTE;0;1
20210801;JUNIN;CHOQUE;0;0
20210801;JUNIN;DESPISTE;0;1
20210801;LIMA;CHOQUE;0;1
20210801;JUNIN;DESPISTE;0;0
20210801;LIMA;CHOQUE;0;2
20210801;LIMA;DESPISTE;0;0
20210801;JUNIN;CHOQUE;0;3
20210801;CAJAMARCA;DESPISTE;0;6
20210801;LIMA;CHOQUE;0;1
20210801;PASCO;CHOQUE;0;0
20210801;ANCASH;CHOQUE;0;1
20210801;HUANCAVELICA;CHOQUE;0;1
20210801;CUSCO;CHOQUE;0;0
20210801;ICA;CHOQUE;0;1
20210801;MADRE DE DIOS;CHOQUE;0;0
20210801;MADRE DE DIOS;ATROPELLO;0;1
20210801;UCAYALI;CHOQUE;0;0
20210801;ANCASH;DESPISTE;0;0
20210801;SAN MARTIN;CHOQUE;0;2
20210801;SAN MARTIN;CHOQUE;0;1
20210801;LAMBAYEQUE;ATROPELLO;1;0
20210801;PIURA;DESPISTE;0;0
20210801;AREQUIPA;CHOQUE;0;2
20210802;AREQUIPA;DESPISTE;0;0
20210802;LIMA;CHOQUE;0;0
20210802;LIMA;DESPISTE;1;1
20210802;CAJAMARCA;DESPISTE;0;4
20210802;HUANUCO;CHOQUE;0;0
20210802;LIMA;CHOQUE;0;0
20210802;LIMA;CHOQUE;1;0
20210802;AREQUIPA;DESPISTE;0;0
20210802;LIMA;DESPISTE;0;4
20210802;LIMA;CHOQUE;0;1
20210802;JUNIN;CHOQUE;0;1
20210802;HUANUCO;DESPISTE;0;0
20210802;AREQUIPA;CHOQUE;0;0
20210802;PUNO;DESPISTE;4;10
20210802;CAJAMARCA;CHOQUE;0;2
20210802;LIMA;DESPISTE;0;1
20210802;MOQUEGUA;DESPISTE;0;0
20210802;MADRE DE DIOS;CHOQUE;0;5
20210802;AREQUIPA;CHOQUE;0;0
20210802;LA LIBERTAD;DESPISTE;0;0
20210802;PIURA;CHOQUE;1;3
20210802;PIURA;CHOQUE;0;1
20210802;PIURA;VOLCADURA;0;0
20210802;MOQUEGUA;DESPISTE;0;5
20210803;PIURA;DESPISTE;0;1
20210803;AREQUIPA;CHOQUE;0;3
20210803;LIMA;DESPISTE;0;0
20210803;HUANUCO;DESPISTE;0;0
20210803;ANCASH;CHOQUE;0;0
20210803;UCAYALI;DESPISTE;0;0
20210803;JUNIN;DESPISTE;0;3
20210803;LIMA;CHOQUE;0;3
20210803;CUSCO;CHOQUE;0;4
20210803;PUNO;DESPISTE;0;0
20210803;PUNO;DESPISTE;0;1
20210803;ICA;DESPISTE;0;2
20210803;MADRE DE DIOS;CHOQUE;0;1
20210803;ANCASH;CHOQUE;0;0
20210803;SAN MARTIN;CHOQUE;0;1
20210803;SAN MARTIN;DESPISTE;0;2
20210803;CUSCO;DESPISTE;0;1
20210803;PIURA;DESPISTE;0;3
20210803;TACNA;DESPISTE;0;0
20210804;AREQUIPA;VOLCADURA;0;9
20210804;PUNO;CHOQUE;0;1
20210804;PUNO;CHOQUE;0;1
20210804;LIMA;DESPISTE;0;0
20210804;LIMA;CHOQUE;0;0
20210804;PIURA;CHOQUE;0;2
20210804;LIMA;DESPISTE;0;0
20210804;MOQUEGUA;DESPISTE;0;0
20210804;UCAYALI;CHOQUE;0;1
20210804;AREQUIPA;CHOQUE;0;0
20210804;AREQUIPA;CHOQUE;0;0
20210804;HUANCAVELICA;DESPISTE;0;2
20210804;AREQUIPA;CHOQUE;0;0
20210804;HUANUCO;DESPISTE;0;1
20210804;SAN MARTIN;ESPECIAL;0;1
20210804;LAMBAYEQUE;CHOQUE;1;1
20210804;MOQUEGUA;CHOQUE;0;2
20210805;MOQUEGUA;DESPISTE;0;0
20210805;ANCASH;CHOQUE;1;0
20210805;LIMA;DESPISTE;0;1
20210805;PASCO;CHOQUE;0;1
20210805;ICA;DESPISTE;0;5
20210805;TUMBES;CHOQUE;0;1
20210805;AMAZONAS;CHOQUE;0;2
20210805;APURIMAC;DESPISTE;0;0
20210805;LA LIBERTAD;ATROPELLO;1;0
20210805;LAMBAYEQUE;CHOQUE;0;0
20210806;AREQUIPA;DESPISTE;0;0
20210806;LIMA;CHOQUE;1;4
20210806;MOQUEGUA;CHOQUE;0;0
20210806;JUNIN;DESPISTE;0;0
